"amount_deviation","bank_name","bin","card_subtype","card_type","case_address","client_hour","count_digit_in_login","day_of_week","last_domain_zone","phone_2","status"
"-3","PBS INTERNATIONAL A/S","457198","classic","VISA card","mixed","18","0","2","dk","undefined","false"
"-3","JYSKE BANK","405245","classic","VISA card","mixed","18","2","2","dk","undefined","false"
"-3","TELLER A/S","517008","standard","MasterCard","mixed","18","2","2","com","undefined","false"
"-3","POSTE ITALIANE","533317","standard","MasterCard","mixed","18","0","2","com","20","false"
"-3","PBS INTERNATIONAL A/S","457198","classic","VISA card","mixed","18","0","2","com","undefined","false"
"-3","POSTE ITALIANE","533317","standard","MasterCard","mixed","18","0","2","com","47","false"
"-3","POSTE ITALIANE S.P.A. (BANCO POSTA)","402360","classic","VISA card","mixed","18","0","2","it","29","false"
"-3","POSTE ITALIANE","533317","standard","MasterCard","mixed","18","0","2","it","33","false"
"-3","PBS INTERNATIONAL A/S","457106","classic","VISA card","mixed","19","3","2","com","undefined","false"
"-3","POSTE ITALIANE","533317","standard","MasterCard","mixed","19","0","2","com","42","false"
"-3","POSTE ITALIANE S.P.A. (BANCO POSTA)","402360","classic","VISA card","mixed","19","0","2","it","04","false"
"-3","POSTE ITALIANE S.P.A. (BANCO POSTA)","402360","classic","VISA card","mixed","19","0","2","it","04","false"
"-3","POSTE ITALIANE","533317","standard","MasterCard","mixed","19","3","2","com","24","false"
"-3","POSTE ITALIANE","533317","standard","MasterCard","mixed","19","0","2","com","51","false"
"-3","INTESA SANPAOLO S.P.A.","539832","standard","MasterCard","mixed","19","4","2","com","34","false"
"-3","PBS INTERNATIONAL A/S","457185","classic","VISA card","mixed","19","0","2","dk","undefined","false"
"-3","POSTE ITALIANE S.P.A. (BANCO POSTA)","402360","classic","VISA card","mixed","20","0","2","com","31","false"
"-3","POSTE ITALIANE S.P.A. (BANCO POSTA)","402360","classic","VISA card","mixed","20","0","2","it","88","false"
"-3","undefined","516499","standard","MasterCard","mixed","20","0","2","it","48","false"
"-3","POSTE ITALIANE","533317","standard","MasterCard","mixed","20","0","2","com","38","false"
"-3","PBS INTERNATIONAL A/S","457176","classic","VISA card","mixed","21","0","2","dk","undefined","false"
"-3","undefined","553979","standard","MasterCard","lowercase","21","0","2","com","77","true"
"-3","KEY CLIENT CARDS AND SOLUTIONS S.P.A.","540608","standard","MasterCard","mixed","21","2","2","com","66","false"
"-3","POSTE ITALIANE","533317","standard","MasterCard","mixed","21","2","2","com","46","false"
"-3","POSTE ITALIANE","533317","standard","MasterCard","mixed","21","0","2","com","73","false"
"-3","POSTE ITALIANE","533317","standard","MasterCard","lowercase","21","0","2","com","44","false"
"-3","POSTE ITALIANE S.P.A. (BANCO POSTA)","402360","classic","VISA card","mixed","21","0","2","com","40","false"
"-3","PBS INTERNATIONAL A/S","457108","classic","VISA card","lowercase","21","0","2","com","undefined","false"
"-3","DANSKE BANK A/S","557384","mastercard-debit","MasterCard","mixed","22","4","2","com","undefined","false"
"-3","UNIONE DI BANCHE ITALIANE S.C.P.A","531170","standard","MasterCard","mixed","22","2","2","it","47","false"
"-3","PBS INTERNATIONAL A/S","406438","classic","VISA card","mixed","22","0","2","com","undefined","false"
"-3","POSTE ITALIANE","533317","standard","MasterCard","mixed","23","0","3","it","20","false"
"-3","POSTE ITALIANE","533317","standard","MasterCard","mixed","23","1","3","com","89","false"
"-3","PBS INTERNATIONAL A/S","457115","classic","VISA card","mixed","23","1","3","com","undefined","false"
"-3","NORDEA BANK DANMARK A/S","402620","classic","VISA card","mixed","23","2","3","com","undefined","false"
"-3","POSTE ITALIANE","533317","standard","MasterCard","mixed","06","0","3","it","39","false"
"-3","SAVINGS BANK OF THE RUSSIAN FEDERATION (SBERBANK)","546916","standard","MasterCard","mixed","07","0","3","com","38","false"
"-3","POSTE ITALIANE","533317","standard","MasterCard","mixed","07","1","3","com","80","false"
"-3","TELLER A/S","517011","standard","MasterCard","mixed","08","2","3","com","undefined","false"
"-3","POSTE ITALIANE S.P.A. (BANCO POSTA)","402360","classic","VISA card","mixed","08","0","3","it","29","false"
"-3","INTESA SANPAOLO S.P.A.","534207","standard","MasterCard","mixed","08","0","3","it","47","false"
"-3","PBS INTERNATIONAL A/S","457115","classic","VISA card","mixed","09","0","3","com","undefined","false"
"-3","POSTE ITALIANE","533317","standard","MasterCard","mixed","09","2","3","com","51","false"
"3","DANSKE BANK A/S","557384","mastercard-debit","MasterCard","mixed","09","4","3","com","undefined","false"
"3","DANSKE BANK A/S","557384","mastercard-debit","MasterCard","mixed","09","0","3","com","undefined","false"
"3","PBS INTERNATIONAL A/S","457198","classic","VISA card","mixed","09","0","3","dk","undefined","false"
"3","PBS INTERNATIONAL A/S","457115","classic","VISA card","lowercase","09","0","3","dk","undefined","false"
"3","PBS INTERNATIONAL A/S","457148","classic","VISA card","mixed","10","0","3","com","undefined","false"
"3","PBS INTERNATIONAL A/S","457166","classic","VISA card","mixed","09","0","3","dk","undefined","false"
"8","NORDEA BANK DANMARK A/S","521319","standard","MasterCard","mixed","09","0","3","com","undefined","false"
"3","NORDEA BANK DANMARK A/S","557892","standard","MasterCard","lowercase","09","0","3","dk","undefined","false"
"3","PBS INTERNATIONAL A/S","457121","classic","VISA card","mixed","09","4","3","com","undefined","false"
"3","DANSKE BANK A/S","557384","mastercard-debit","MasterCard","lowercase","09","0","3","com","undefined","false"
"3","PBS INTERNATIONAL A/S","457159","classic","VISA card","mixed","09","0","3","com","undefined","false"
"3","PBS INTERNATIONAL A/S","457197","classic","VISA card","mixed","09","3","3","com","undefined","false"
"3","PBS INTERNATIONAL A/S","457125","classic","VISA card","mixed","09","0","3","dk","undefined","false"
"3","PBS INTERNATIONAL A/S","457115","classic","VISA card","mixed","09","1","3","com","undefined","false"
"3","PBS INTERNATIONAL A/S","457144","classic","VISA card","mixed","09","4","3","com","undefined","false"
"3","PBS INTERNATIONAL A/S","457177","classic","VISA card","mixed","09","2","3","com","undefined","false"
"3","PBS INTERNATIONAL A/S","457159","classic","VISA card","mixed","09","0","3","com","undefined","false"
"3","DANSKE BANK A/S","557384","mastercard-debit","MasterCard","mixed","09","4","3","com","undefined","false"
"3","JYSKE BANK","405245","classic","VISA card","mixed","09","0","3","com","undefined","false"
"3","TELLER A/S","549774","standard","MasterCard","mixed","09","1","3","com","undefined","false"
"3","NORDEA BANK DANMARK A/S","402620","classic","VISA card","mixed","09","0","3","com","undefined","false"
"-3","PBS INTERNATIONAL A/S","457168","classic","VISA card","mixed","09","2","3","com","undefined","false"
"-3","PBS INTERNATIONAL A/S","457122","classic","VISA card","mixed","10","0","3","dk","undefined","false"
"-3","POSTE ITALIANE","533317","standard","MasterCard","mixed","10","0","3","it","93","false"
"-3","POSTE ITALIANE S.P.A. (BANCO POSTA)","402360","classic","VISA card","mixed","10","0","3","com","39","false"
"-3","CARTASI S.P.A.","402041","classic","VISA card","mixed","10","0","3","it","47","false"
"-3","NORDEA BANK DANMARK A/S","402620","classic","VISA card","mixed","10","2","3","com","undefined","false"
"-3","POSTE ITALIANE","533317","standard","MasterCard","mixed","10","1","3","com","77","false"
"-3","DANSKE BANK A/S","557384","mastercard-debit","MasterCard","mixed","10","0","3","dk","undefined","false"
"-3","NORDEA BANK DANMARK A/S","402620","classic","VISA card","mixed","10","2","3","com","undefined","false"
"-3","NORDEA BANK DANMARK A/S","402620","classic","VISA card","mixed","10","0","3","com","undefined","false"
"-3","PBS INTERNATIONAL A/S","457122","classic","VISA card","mixed","10","0","3","dk","undefined","false"
"-3","PBS INTERNATIONAL A/S","457122","classic","VISA card","mixed","10","1","3","dk","undefined","false"
"-3","PBS INTERNATIONAL A/S","457197","classic","VISA card","mixed","10","0","3","com","undefined","false"
"-3","POSTE ITALIANE","533317","standard","MasterCard","mixed","10","2","3","com","71","false"
"-3","PBS INTERNATIONAL A/S","457113","classic","VISA card","mixed","10","0","3","com","undefined","false"
"-3","PBS INTERNATIONAL A/S","457198","classic","VISA card","mixed","10","0","3","dk","undefined","false"
"-3","POSTE ITALIANE","533317","standard","MasterCard","mixed","11","2","3","com","35","false"
"-3","CARTASI S.P.A.","525500","standard","MasterCard","mixed","11","2","3","com","27","false"
"-3","POSTE ITALIANE","533317","standard","MasterCard","mixed","11","0","3","com","24","false"
"-3","SYDBANK A/S","517021","standard","MasterCard","mixed","11","0","3","dk","undefined","false"
"-3","PBS INTERNATIONAL A/S","457143","classic","VISA card","mixed","11","0","3","com","undefined","false"
"-3","POSTE ITALIANE S.P.A. (BANCO POSTA)","402360","classic","VISA card","mixed","11","4","3","com","24","false"
"-3","POSTE ITALIANE","533317","standard","MasterCard","mixed","11","2","3","com","49","false"
"-3","CAISSE NATIONALE DES CAISSES D'EPARGNE (CNCE)","497804","classic","VISA card","lowercase","11","1","3","fr","38","false"
"-3","NORDEA BANK DANMARK A/S","402620","classic","VISA card","mixed","11","2","3","com","undefined","false"
"-3","POSTE ITALIANE","533317","standard","MasterCard","mixed","11","2","3","com","27","false"
"-3","POSTE ITALIANE","533317","standard","MasterCard","mixed","11","0","3","it","29","false"
"-3","POSTE ITALIANE S.P.A. (BANCO POSTA)","402360","classic","VISA card","mixed","11","2","3","com","42","false"
"-3","UNIONE DI BANCHE ITALIANE S.C.P.A","531170","standard","MasterCard","mixed","12","1","3","com","80","false"
"-3","undefined","534413","standard","MasterCard","mixed","12","0","3","it","88","false"
"-3","POSTE ITALIANE S.P.A. (BANCO POSTA)","402360","classic","VISA card","mixed","12","3","3","com","27","false"
"-3","POSTE ITALIANE","533317","standard","MasterCard","mixed","12","3","3","com","34","false"
"-3","POSTE ITALIANE","533317","standard","MasterCard","mixed","12","4","3","com","48","false"
"-3","DANSKE BANK A/S","557384","mastercard-debit","MasterCard","uppercase","12","0","3","com","undefined","false"
"-3","undefined","535570","mastercard-debit","MasterCard","mixed","12","0","3","com","29","false"
"-3","POSTE ITALIANE S.P.A. (BANCO POSTA)","402360","classic","VISA card","mixed","12","3","3","com","27","false"
"-3","TELLER A/S","517011","standard","MasterCard","mixed","12","1","3","com","undefined","false"
"-3","undefined","437863","classic","VISA card","mixed","12","2","3","com","40","false"
"-3","PBS INTERNATIONAL A/S","457122","classic","VISA card","mixed","13","0","3","com","undefined","false"
"-3","PBS INTERNATIONAL A/S","457122","classic","VISA card","mixed","13","0","3","com","undefined","false"
"-3","PBS INTERNATIONAL A/S","457106","classic","VISA card","mixed","13","0","3","dk","undefined","false"
"-3","POSTE ITALIANE","533317","standard","MasterCard","mixed","13","2","3","com","93","false"
"-3","CREDIT MUTUEL ARKEA","529097","standard","MasterCard","lowercase","13","0","3","com","64","false"
"-3","POSTE ITALIANE","533317","standard","MasterCard","mixed","13","0","3","com","33","false"
"-3","PBS INTERNATIONAL A/S","457120","classic","VISA card","mixed","13","1","3","com","undefined","false"
"-3","TELLER A/S","549774","standard","MasterCard","mixed","13","0","3","dk","undefined","false"
"-3","TELLER A/S","517014","standard","MasterCard","mixed","13","0","3","com","undefined","false"
"-3","PBS INTERNATIONAL A/S","457160","classic","VISA card","mixed","13","8","3","com","undefined","false"
"-3","DANSKE BANK A/S","557384","mastercard-debit","MasterCard","mixed","13","3","3","com","undefined","false"
"-3","PBS INTERNATIONAL A/S","457193","classic","VISA card","lowercase","14","0","3","com","undefined","false"
"-3","PBS INTERNATIONAL A/S","457153","classic","VISA card","mixed","14","0","3","com","undefined","false"
"-3","DANSKE BANK A/S","557384","mastercard-debit","MasterCard","lowercase","14","3","3","com","undefined","false"
"-3","PBS INTERNATIONAL A/S","457168","classic","VISA card","lowercase","14","4","3","com","undefined","true"
"-3","POSTE ITALIANE","533317","standard","MasterCard","mixed","14","2","3","com","24","false"
"-3","POSTE ITALIANE","533317","standard","MasterCard","mixed","14","2","3","com","44","false"
"-3","DANSKE BANK A/S","557384","mastercard-debit","MasterCard","mixed","14","0","3","com","undefined","false"
"-3","NORDEA BANK DANMARK A/S","557892","standard","MasterCard","mixed","14","0","3","dk","undefined","false"
"-3","POSTE ITALIANE","533317","standard","MasterCard","mixed","14","0","3","com","49","false"
"-3","POSTE ITALIANE","533317","standard","MasterCard","mixed","14","0","3","it","20","false"
"-3","SYDBANK A/S","517021","standard","MasterCard","mixed","14","0","3","com","undefined","false"
"-3","NORDEA BANK DANMARK A/S","402620","classic","VISA card","mixed","14","0","3","dk","undefined","false"
"-3","PBS INTERNATIONAL A/S","457123","classic","VISA card","mixed","15","2","3","com","undefined","false"
"-3","PBS INTERNATIONAL A/S","457150","classic","VISA card","mixed","15","2","3","com","undefined","false"
"-3","PBS INTERNATIONAL A/S","457144","classic","VISA card","mixed","15","0","3","com","undefined","false"
"-3","PBS INTERNATIONAL A/S","457147","classic","VISA card","mixed","15","0","3","dk","undefined","false"
"-3","PBS INTERNATIONAL A/S","457117","classic","VISA card","mixed","15","2","3","com","undefined","false"
"-3","PBS INTERNATIONAL A/S","457177","classic","VISA card","mixed","15","4","3","dk","undefined","false"
"-3","undefined","483843","classic","VISA card","mixed","15","0","3","com","53","false"
"-3","NORDEA BANK DANMARK A/S","402620","classic","VISA card","mixed","15","5","3","dk","undefined","false"
"-3","PBS INTERNATIONAL A/S","457105","classic","VISA card","lowercase","15","0","3","dk","undefined","false"
"-3","PBS INTERNATIONAL A/S","457153","classic","VISA card","mixed","15","0","3","com","undefined","false"
"-3","PBS INTERNATIONAL A/S","457143","classic","VISA card","mixed","15","0","3","dk","undefined","false"
"-3","SYDBANK A/S","517021","standard","MasterCard","mixed","15","2","3","com","undefined","false"
"-3","PBS INTERNATIONAL A/S","457148","classic","VISA card","mixed","15","0","3","dk","undefined","false"
"-3","DANSKE BANK A/S","547132","standard","MasterCard","mixed","15","0","3","dk","undefined","false"
"-3","PBS INTERNATIONAL A/S","457146","classic","VISA card","mixed","15","0","3","com","undefined","false"
"-3","PBS INTERNATIONAL A/S","457122","classic","VISA card","mixed","15","0","3","com","undefined","false"
"-3","BANK OF AMERICA, N.A.","534232","standard","MasterCard","mixed","16","0","3","com","51","false"
"-3","undefined","527378","standard","MasterCard","mixed","16","2","3","com","28","false"
"-3","TELLER A/S","558281","standard","MasterCard","mixed","16","4","3","com","undefined","false"
"-3","PBS INTERNATIONAL A/S","457193","classic","VISA card","lowercase","16","2","3","com","undefined","false"
"-3","PBS INTERNATIONAL A/S","457123","classic","VISA card","mixed","16","0","3","com","undefined","false"
"-3","NORDEA BANK DANMARK A/S","557892","standard","MasterCard","mixed","16","0","3","com","undefined","false"
"-3","POSTE ITALIANE","533317","standard","MasterCard","mixed","16","0","3","com","42","false"
